"V1","casename","docket","circuit","cite","year","month","day","unpub","area","enbanc","femplaintiff","name","vote","child","girls","woman","birth","republican","songerID","sons","X","pname","id","pres","mona","yeara","monl","yearl","yearb","yeard","pleft","left","party","state","city","circuit.1","elevate","gender","race","name.1","appres","pleftsum","boom","crossa","crossl","mrespty","prespty","dummy","ids","religion","csb","ba","bast","bapp","ls","lsst","jdpp","graddeg1","graddeg2","graddeg3","pfedjdge","pfjdget","pssc","pslc","plocct","poutsjge","psjdget","pausa","pusa","psgo","psg","pago","paag","pag","pcc","psp","pspros","pmag","pbj","pcab","pcabdept","pscab","pscabdpt","pindreg1","preg1","pindreg2","preg2","pindreg3","preg3","pindreg4","preg4","pindreg5","preg5","phouse","psenate","pgov","pssenate","pshouse","pmayor","pccoun","pccom","pda","plother","plotherl","pgovt","plawprof","pprivate","prevpos","pmagis","pcomct","pdat","pada","pbank","pterr","pcustom","statecab","age","extra1","extra2","extra3","extra4","amon","ayear","X___l","X___j","X___char","pos1","pos1yrs","pos2","pos2yrs","pos3","pos3yrs","pos4","pos4yrs","pos5","pos5yrs","pos6","pos6yrs","pos7","pos7yrs","pos8","pos8yrs","pos9","pos9yrs","pos10","pos10yrs","pos11","pos11yrs","pos12","pos12yrs","pos13","pos13yrs","pos14","pos14yrs","pos15","pos15yrs","type","pred","recdatem","recdatey","reccon","extra5","assets","liable","aba","add1","abamin","seatno","success","seatno2","pseatno","lsuc","ls2","ls3","lp","lp2","lp3","ls1","count","seatno4","pseatno4","sseatno4","seatno3","pseatno3","sseatno3","lsuc2","pseatno2","sseatno2","sseatno","sids","tids","samon","sayear","tamon","tayear","year.1","dsen","rsen","dhouse","rhouse","dal","dak","daz","dar","dca","dco","dct","dde","dfl","dga","dhi","did","dil","din","dio","dks","dky","dla","dme","dmd","dma","dmi","dmn","dms","dmo","dmt","dne","dnv","dnh","dnj","dnm","dny","dnc","dnd","doh","dok","dor","dpa","dri","dsc","dsd","dtn","dtx","dut","dvt","dva","dwa","dwv","dwi","dwy","source1","source2","courtesy","appage","sseatno5","sseatno6","pname2","pname3","pname4","dcother","uporoutt","senmaj","senmin","yeari","yearc","congress","unity","e1","e2","e3","e4","e5","e6","congresi","unityi","hdem","hrep","sdem","srep","hother","sother","yearo","congreso","unityo","recess","networth","agego","service","ageon","capsnames","progressive.vote"
162,"Kern v. City of Rochester","95-9107","2","93 F.3d 38",1996,8,15,0,"employment","0",1,"Meskill, Thomas J.",1,4,2,0,1928,1,224,2,412,"Smith, J. Joseph",9430,20,4,1975,6,1993,1928,9999,92,3,0,7,730,2,25,1,1,"Meskill, Thomas J.",0,NA,0,0,1,0,NA,1,224,4,759,118,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,3,1,0,1,22,0,0,0,0,0,0,0,1,47,NA,NA,NA,NA,4,1975,NA,NA,"",22,4,20,4,29,1,26,2,29,2,31,7,408,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14280,NA,NA,0,NA,NA,NA,5,0,0,"02/03/08","02/03/09","","02/03/07","06/02/07","09/06/03","1","06/02/06","09/06/01","DC.B.04","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","02/03/09",NA,NA,NA,NA,NA,NA,1975,61,37,291,144,2,1,0,2,2,2,1,1,2,2,1,1,1,2,2,0,2,2,2,0,1,1,2,2,2,2,0,1,1,1,1,0,1,1,1,0,0,0,2,1,2,0,1,1,1,1,2,2,2,1,13,14,1,47,NA,NA,NA,NA,NA,NA,0,60,37,1975,1993,"103RD",0,258,176,57,43,1,NA,"94TH",1,291,144,61,38,0,0,1993,"103RD",0,0,NA,65,18,47,"MESKILL",0
163,"Chertkova v. Connecticut Gen. Life Ins. Co.","95-7849","2","92 F.3d 81",1996,8,9,0,"employment","0",1,"Feinberg, Wilfred",3,3,2,0,1920,0,206,1,185,"Marshall, Thurgood",3025,18,3,1966,1,1991,1920,9999,23,3,1,32,3260,2,17,1,1,"Feinberg, Wilfred",1,0,1,0,1,NA,1,1,206,5,3260,20,0,1,20,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,46,NA,NA,NA,NA,3,1966,NA,NA,"",1,5,31,3,407,1,31,9,408,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8360,NA,NA,0,NA,NA,NA,2,0,0,"02/09/02","02/09/03","","02/09/01","09/03/06","3","0","09/03/05","05/06/04","","09/03/07",1,NA,NA,NA,NA,NA,NA,NA,NA,"","02/09/03",NA,NA,NA,NA,NA,NA,1966,68,32,295,140,2,2,1,2,0,0,2,0,2,2,1,1,1,2,0,0,0,2,1,2,1,1,2,2,2,2,0,2,1,1,2,1,2,1,2,2,1,1,2,1,1,2,1,1,0,2,2,2,2,1,13,14,1,46,NA,NA,NA,NA,NA,NA,1,68,32,1966,1991,"102ND",1,267,165,56,44,1,NA,"89TH",0,295,140,68,32,0,0,1991,"102ND",1,0,NA,71,25,46,"FEINBERG",1
164,"Yerdon v. Henry","95-7604","2","91 F.3d 370",1996,8,6,0,"employment","0",1,"Oakes, James L.",1,3,2,0,1924,1,229,1,452,"Waterman, Sterry",10810,19,6,1971,7,1992,1924,9999,23,3,0,45,4510,2,19,1,1,"Oakes, James L.",0,0,1,0,0,0,NA,1,229,1,1370,39,1,1,39,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,47,NA,NA,NA,NA,5,1971,NA,NA,"",1,1,31,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18840,NA,NA,0,NA,NA,NA,2,0,0,"02/05/03","02/05/04","","02/05/02","03/03/07","02/03/04","04/03/03","03/03/06","02/03/02","04/03/01","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","02/05/04",NA,NA,NA,NA,NA,NA,1971,54,44,255,180,2,1,0,2,2,0,1,0,1,2,1,1,1,2,1,0,0,2,1,0,1,1,2,2,2,2,0,2,1,1,2,0,2,1,0,1,0,0,2,1,1,0,1,1,0,2,2,2,2,1,13,14,0,47,NA,NA,NA,NA,NA,NA,1,54,44,1971,1992,"102ND",1,267,165,56,44,1,NA,"92ND",1,225,180,55,45,0,0,1992,"102ND",1,0,NA,68,21,47,"OAKES",0
169,"Quaratino v. Tiffany & Co.","97-7096","2","166 F.3d 422",1999,1,26,0,"pregnancy","0",1,"Kearse, Amalya Lyle",3,0,0,1,1937,0,216,0,311,"New Seat",6210,21,6,1979,6,2002,1937,9999,93,3,0,32,3260,2,25,2,2,"Kearse, Amalya Lyle",1,3,0,1,2,NA,1,1,216,NA,3090,112,1,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,0,0,0,0,0,0,0,1,42,NA,NA,NA,NA,6,1979,NA,NA,"",31,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,NA,NA,2,0,0,"02/10/01","02/10/02","","","02/07/01","0","03/02/08","","07/07/02","03/02/06","02/07/02",1,NA,NA,NA,NA,NA,NA,NA,NA,"","02/10/02",NA,NA,NA,NA,NA,NA,1979,58,41,277,158,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,0,2,2,1,1,2,2,0,1,1,2,2,1,1,2,0,1,1,1,2,1,0,0,1,1,1,1,1,0,1,1,2,2,2,0,13,14,1,42,NA,NA,NA,NA,NA,NA,0,58,41,1979,2002,"107TH",3,212,221,50,50,2,1,"96TH",0,277,158,59,41,0,0,2002,"107TH",3,0,NA,65,23,42,"KEARSE",1
170,"Kerzer v. Kingly Mfg.","98-7014","2","156 F.3d 396",1998,9,23,0,"pregnancy","0",1,"Winter, Ralph K.",3,NA,NA,0,1935,1,240,NA,663,"Mansfield, Walter R.",20720,22,12,1981,9,2000,1935,9999,92,3,0,7,760,2,25,1,1,"Winter, Ralph K., Jr.",0,NA,0,0,1,0,NA,1,240,NA,787,99,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0,0,0,0,0,0,0,1,46,NA,NA,NA,NA,12,1981,NA,NA,"",30,19,167,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8200,NA,NA,0,NA,NA,NA,3,0,0,"02/04/07","02/04/08","","02/04/06","04/06/01","01/02/04","0","","01/02/02","DC.01.08","04/06/02",1,NA,NA,NA,NA,NA,NA,NA,NA,"","02/04/08",NA,NA,NA,NA,NA,NA,1981,46,53,243,192,1,0,1,2,1,1,1,1,1,1,2,0,1,0,0,0,2,2,1,1,2,2,0,1,1,2,2,1,0,2,0,1,0,1,2,1,0,0,1,1,0,1,1,0,1,1,1,2,1,0,13,14,1,46,NA,NA,NA,NA,NA,NA,0,53,46,1981,2000,"106TH",1,211,223,45,55,1,NA,"97TH",2,243,192,47,53,0,0,2000,"106TH",1,0,NA,65,19,46,"WINTER",1
171,"Lanning v. SEPTA","01-1040","3","308 F.3d 286",2002,10,15,0,"employment","0",1,"Roth, Jane R.",1,2,1,1,1935,1,341,1,510,"Seitz, Collins J.",22270,23,6,1991,99,9999,1935,9999,99,9,0,8,880,3,22,2,1,"Roth, Jane R.",0,3,1,0,2,0,NA,1,341,2,3860,131,1,1,39,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,56,NA,NA,NA,NA,6,1991,NA,NA,"",1,6,31,20,181,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13600,NA,NA,0,NA,2834000,52000,2,0,0,"03/05/03","0","","03/05/02","04/13/01","0","0","","09/11/02","","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1991,56,44,268,167,2,0,1,2,1,1,2,1,1,2,2,0,2,0,1,0,1,2,1,2,2,2,1,0,0,1,2,2,0,2,1,1,1,2,2,1,1,0,1,1,1,2,1,0,1,1,1,2,1,0,13,14,1,56,NA,NA,NA,NA,NA,NA,1,57,43,1991,NA,"",NA,NA,NA,NA,NA,NA,NA,"102ND",1,267,165,56,44,1,0,9999,"",NA,0,2782000,8064,8008,56,"ROTH",0
172,"Coleman v. Home Depot, Inc.","00-3496","3","306 F.3d 1333",2002,10,9,0,"employment","0",1,"Becker, Edward R.",1,3,1,0,1933,1,303,2,41,"Rosenn, Max",590,22,1,1982,5,2003,1933,9999,93,3,0,38,3860,3,19,1,1,"Becker, Edward R.",0,3,1,0,2,0,NA,1,303,5,3860,68,0,1,99,1,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,49,NA,NA,NA,NA,12,1981,NA,NA,"",1,11,31,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12830,NA,NA,0,NA,NA,NA,1,0,0,"03/09/03","0","","03/09/02","08/05/05","DC.07.02","06/01/03","08/05/04","","06/01/01","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","03/09/04",NA,NA,NA,NA,NA,NA,1981,46,53,243,192,1,0,1,2,1,1,1,1,1,1,2,0,1,0,0,0,2,2,1,1,2,2,0,1,1,2,2,1,0,2,0,1,0,1,2,1,0,0,1,1,0,1,1,0,1,1,1,2,1,0,13,14,0,48,NA,NA,NA,NA,NA,NA,1,53,46,1981,2003,"108TH",0,205,228,48,51,1,1,"97TH",2,243,192,47,53,0,0,2003,"108TH",0,0,NA,70,22,48,"BECKER",0
173,"Rossi v. New Jersey","Jan-39","3","39 Fed. Appx. 706",2002,6,6,0,"employment","0",1,"Scirica, Anthony J.",1,0,0,0,1940,1,329,0,529,"Aldisert, Ruggero",13510,22,8,1987,99,9999,1940,9999,99,9,0,38,3860,3,22,1,1,"Scirica, Anthony J.",0,3,1,0,2,0,NA,1,329,4,3856,113,1,1,54,1,0,0,0,0,1,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,1,0,0,0,1,47,NA,NA,NA,NA,8,1987,NA,NA,"",1,3,4,4,31,1,209,8,31,2,211,2,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,95,NA,NA,0,NA,647000,127700,1,0,0,"03/06/04","0","","03/06/03","09/21/01","01/03/03","07/05/03","","01/03/01","07/05/01","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1987,55,45,258,177,2,0,1,2,1,1,1,1,2,2,2,0,2,0,1,0,1,2,1,2,2,2,0,1,0,2,2,1,0,2,1,1,1,2,2,1,0,0,1,1,1,2,1,0,1,0,1,2,1,0,13,14,0,47,NA,NA,NA,NA,NA,NA,1,55,45,1987,NA,"",NA,NA,NA,NA,NA,NA,NA,"100TH",1,258,177,55,45,0,0,9999,"",NA,0,519300,8059,8012,47,"SCIRICA",0
174,"Blair v. Scott Specialty Gases","01-1096","3","283 F.3d 595",2002,3,13,0,"employment","0",1,"Sloviter, Dolores K.",3,1,1,1,1932,0,331,0,552,"New Seat",14200,21,6,1979,99,9999,1932,9999,99,9,1,38,3860,3,25,2,1,"Sloviter, Dolores K.",1,3,0,0,2,NA,1,1,331,5,3860,85,0,0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,0,0,0,1,47,NA,NA,NA,NA,6,1979,NA,NA,"",30,7,31,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,198226,0,3,0,0,"03/10/01","0","","","09/22/01","05/12/02","04/02/03","","","04/01/01","09/22/02",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1979,58,41,277,158,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,0,2,2,1,1,2,2,0,1,1,2,2,1,1,2,0,1,1,1,2,1,0,0,1,1,1,1,1,0,1,1,2,2,2,0,13,14,0,47,NA,NA,NA,NA,NA,NA,0,58,41,1979,NA,"",NA,NA,NA,NA,NA,NA,NA,"96TH",0,277,158,59,41,0,0,9999,"",NA,0,198226,8067,8020,47,"SLOVITER",1
175,"Quinn v. Consol. Freightways Corp.","01-1681","3","283 F.3d 572",2002,3,8,0,"employment","0",1,"Sloviter, Dolores K.",3,1,1,1,1932,0,331,0,552,"New Seat",14200,21,6,1979,99,9999,1932,9999,99,9,1,38,3860,3,25,2,1,"Sloviter, Dolores K.",1,3,0,0,2,NA,1,1,331,5,3860,85,0,0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,0,0,0,1,47,NA,NA,NA,NA,6,1979,NA,NA,"",30,7,31,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,198226,0,3,0,0,"03/10/01","0","","","09/22/01","05/12/02","04/02/03","","","04/01/01","09/22/02",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1979,58,41,277,158,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,0,2,2,1,1,2,2,0,1,1,2,2,1,1,2,0,1,1,1,2,1,0,0,1,1,1,1,1,0,1,1,2,2,2,0,13,14,0,47,NA,NA,NA,NA,NA,NA,0,58,41,1979,NA,"",NA,NA,NA,NA,NA,NA,NA,"96TH",0,277,158,59,41,0,0,9999,"",NA,0,198226,8067,8020,47,"SLOVITER",1
178,"Holland v. N.J. Dep't of Corr.","00-1801","3","246 F.3d 267",2001,4,4,0,"employment","0",1,"Becker, Edward R.",1,3,1,0,1933,1,303,2,41,"Rosenn, Max",590,22,1,1982,5,2003,1933,9999,93,3,0,38,3860,3,19,1,1,"Becker, Edward R.",0,3,1,0,2,0,NA,1,303,5,3860,68,0,1,99,1,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,49,NA,NA,NA,NA,12,1981,NA,NA,"",1,11,31,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12830,NA,NA,0,NA,NA,NA,1,0,0,"03/09/03","0","","03/09/02","08/05/05","DC.07.02","06/01/03","08/05/04","","06/01/01","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","03/09/04",NA,NA,NA,NA,NA,NA,1981,46,53,243,192,1,0,1,2,1,1,1,1,1,1,2,0,1,0,0,0,2,2,1,1,2,2,0,1,1,2,2,1,0,2,0,1,0,1,2,1,0,0,1,1,0,1,1,0,1,1,1,2,1,0,13,14,0,48,NA,NA,NA,NA,NA,NA,1,53,46,1981,2003,"108TH",0,205,228,48,51,1,1,"97TH",2,243,192,47,53,0,0,2003,"108TH",0,0,NA,70,22,48,"BECKER",0
179,"Goosby v. Johnson & Johnson Med., Inc.","99-3819","3","228 F.3d 313",2000,9,25,0,"employment","0",1,"Alito, Samuel A., Jr.",2,2,1,0,1950,1,340,1,8,"Gibbons, John J.",127,23,4,1990,99,9999,1950,9999,99,9,0,30,3060,3,25,1,1,"Alito, Samuel A., Jr.",0,3,0,0,2,0,NA,1,340,4,3080,111,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,40,NA,NA,NA,NA,4,1990,NA,NA,"",6,3,9,2,7,4,5,4,167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3470,NA,NA,0,NA,1873405,501786,2,0,0,"03/04/05","0","","03/04/04","01/01/06","03/06/04","09/14/02","01/01/05","03/06/02","","01/01/07",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1990,55,45,260,175,2,0,1,2,1,1,2,1,1,2,2,0,2,0,1,0,1,2,1,2,2,2,0,0,0,1,2,2,0,2,1,1,1,2,2,1,0,0,1,1,1,2,1,0,1,1,1,2,1,0,13,14,2,40,NA,NA,NA,NA,NA,NA,0,55,45,1990,NA,"",NA,NA,NA,NA,NA,NA,NA,"101ST",1,260,175,55,45,0,0,9999,"",NA,0,1371619,8049,8009,40,"ALITO",1
181,"Watson v. SEPTA","98-1832","3","207 F.3d 207",2000,3,20,0,"employment","0",1,"Greenberg, Morton I.",2,3,2,0,1933,1,315,1,229,"Garth, Leonard I.",3855,22,3,1987,6,2000,1933,9999,92,3,0,30,3080,3,25,1,1,"Greenberg, Morton I.",0,NA,0,0,1,0,NA,1,315,5,3860,68,1,1,99,1,1,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,21,54,NA,NA,NA,NA,3,1987,NA,NA,"",3,11,4,3,123,2,31,11,127,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3390,NA,NA,0,NA,906437,44231,1,0,0,"03/07/04","0","","03/07/03","03/03/01","03/03/05","09/11/03","","03/03/03","09/11/01","03/03/02",1,NA,NA,NA,NA,NA,NA,NA,NA,"","03/07/05",NA,NA,NA,NA,NA,NA,1987,55,45,258,177,2,0,1,2,1,1,1,1,2,2,2,0,2,0,1,0,1,2,1,2,2,2,0,1,0,2,2,1,0,2,1,1,1,2,2,1,0,0,1,1,1,2,1,0,1,0,1,2,1,0,13,14,2,54,NA,NA,NA,NA,NA,NA,0,55,45,1987,2000,"106TH",1,211,223,45,55,1,NA,"100TH",1,258,177,55,45,0,0,2000,"106TH",1,0,862206,67,13,54,"GREENBERG",1
182,"Farrell v. Planters Lifesavers Co.","98-6410","3","206 F.3d 271",2000,3,3,0,"employment","0",1,"Greenberg, Morton I.",2,3,2,0,1933,1,315,1,229,"Garth, Leonard I.",3855,22,3,1987,6,2000,1933,9999,92,3,0,30,3080,3,25,1,1,"Greenberg, Morton I.",0,NA,0,0,1,0,NA,1,315,5,3860,68,1,1,99,1,1,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,21,54,NA,NA,NA,NA,3,1987,NA,NA,"",3,11,4,3,123,2,31,11,127,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3390,NA,NA,0,NA,906437,44231,1,0,0,"03/07/04","0","","03/07/03","03/03/01","03/03/05","09/11/03","","03/03/03","09/11/01","03/03/02",1,NA,NA,NA,NA,NA,NA,NA,NA,"","03/07/05",NA,NA,NA,NA,NA,NA,1987,55,45,258,177,2,0,1,2,1,1,1,1,2,2,2,0,2,0,1,0,1,2,1,2,2,2,0,1,0,2,2,1,0,2,1,1,1,2,2,1,0,0,1,1,1,2,1,0,1,0,1,2,1,0,13,14,2,54,NA,NA,NA,NA,NA,NA,0,55,45,1987,2000,"106TH",1,211,223,45,55,1,NA,"100TH",1,258,177,55,45,0,0,2000,"106TH",1,0,862206,67,13,54,"GREENBERG",1
185,"Pivirotto v. Innovative Sys.","98-3609","3","191 F.3d 344",1999,9,7,0,"employment","0",1,"Becker, Edward R.",1,3,1,0,1933,1,303,2,41,"Rosenn, Max",590,22,1,1982,5,2003,1933,9999,93,3,0,38,3860,3,19,1,1,"Becker, Edward R.",0,3,1,0,2,0,NA,1,303,5,3860,68,0,1,99,1,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,49,NA,NA,NA,NA,12,1981,NA,NA,"",1,11,31,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12830,NA,NA,0,NA,NA,NA,1,0,0,"03/09/03","0","","03/09/02","08/05/05","DC.07.02","06/01/03","08/05/04","","06/01/01","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","03/09/04",NA,NA,NA,NA,NA,NA,1981,46,53,243,192,1,0,1,2,1,1,1,1,1,1,2,0,1,0,0,0,2,2,1,1,2,2,0,1,1,2,2,1,0,2,0,1,0,1,2,1,0,0,1,1,0,1,1,0,1,1,1,2,1,0,13,14,0,48,NA,NA,NA,NA,NA,NA,1,53,46,1981,2003,"108TH",0,205,228,48,51,1,1,"97TH",2,243,192,47,53,0,0,2003,"108TH",0,0,NA,70,22,48,"BECKER",0
186,"Kunin v. Sears Roebuck & Co.","98-1481","3","175 F.3d 289",1999,4,28,0,"employment","0",1,"Greenberg, Morton I.",1,3,2,0,1933,1,315,1,229,"Garth, Leonard I.",3855,22,3,1987,6,2000,1933,9999,92,3,0,30,3080,3,25,1,1,"Greenberg, Morton I.",0,NA,0,0,1,0,NA,1,315,5,3860,68,1,1,99,1,1,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,21,54,NA,NA,NA,NA,3,1987,NA,NA,"",3,11,4,3,123,2,31,11,127,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3390,NA,NA,0,NA,906437,44231,1,0,0,"03/07/04","0","","03/07/03","03/03/01","03/03/05","09/11/03","","03/03/03","09/11/01","03/03/02",1,NA,NA,NA,NA,NA,NA,NA,NA,"","03/07/05",NA,NA,NA,NA,NA,NA,1987,55,45,258,177,2,0,1,2,1,1,1,1,2,2,2,0,2,0,1,0,1,2,1,2,2,2,0,1,0,2,2,1,0,2,1,1,1,2,2,1,0,0,1,1,1,2,1,0,1,0,1,2,1,0,13,14,2,54,NA,NA,NA,NA,NA,NA,0,55,45,1987,2000,"106TH",1,211,223,45,55,1,NA,"100TH",1,258,177,55,45,0,0,2000,"106TH",1,0,862206,67,13,54,"GREENBERG",0
